# Cores,Memory (GB),Average watts @ active idle,Average watts @ 10% of target load,Average watts @ 20% of target load,Average watts @ 30% of target load,Average watts @ 40% of target load,Average watts @ 50% of target load,Average watts @ 60% of target load,Average watts @ 70% of target load,Average watts @ 80% of target load,Average watts @ 90% of target load,Average watts @ 100% of target load,speed @ active idle,speed @ 10% of target load,speed @ 20% of target load,speed @ 30% of target load,speed @ 40% of target load,speed @ 50% of target load,speed @ 60% of target load,speed @ 70% of target load,speed @ 80% of target load,speed @ 90% of target load,speed @ 100% of target load
12,48.0,125.0,164.0,177.0,184.0,193.0,206.0,222.0,241.0,260.0,280.0,301.0,0.7519594199339668,0.7519594199339668,0.7437816205394456,0.7450504726726906,0.7436800582022063,0.7481423010511591,0.7494501531219039,0.7486885323186434,0.7465502098525933,0.7473363023428268,0.7454171804183498
12,24.0,132.0,166.0,179.0,186.0,196.0,211.0,227.0,246.0,266.0,284.0,304.0,0.9810325944953159,0.9810325944953159,0.9819696763269118,0.9871786957568821,0.9768671845040016,0.9846595886828113,0.9809170391249455,0.9796180729526588,0.9790121810664987,0.9787708388606736,0.9754350201324754
16,32.0,80.6,94.0,104.0,116.0,133.0,155.0,180.0,200.0,216.0,264.0,294.0,1.0714420329413845,1.0714420329413845,1.0824229528437148,1.083345138865849,1.083875294266239,1.086535008753866,1.085128573507774,1.0840531734454613,1.0829084208157194,1.081417711399127,1.0801926439179363
64,64.0,238.0,323.0,366.0,404.0,439.0,478.0,548.0,625.0,725.0,885.0,1003.0,1.28721243715466,1.28721243715466,1.2815988836507606,1.2842191919515387,1.2872721558089568,1.2852965652249746,1.2862057512679423,1.2845848163656006,1.2856755958675525,1.286418355093897,1.28495531577185
56,192.0,51.7,119.0,142.0,165.0,188.0,195.0,216.0,247.0,269.0,336.0,421.0,1.1316619364348999,1.1316619364348999,1.1385544253892184,1.1363169289749582,1.139365361589638,1.137800676597152,1.1396419236464286,1.1353187162889475,1.136728647065152,1.1442044163347243,1.1373394273363353
56,192.0,50.3,119.0,142.0,165.0,190.0,202.0,223.0,255.0,295.0,345.0,414.0,1.1031151071831322,1.1031151071831322,1.1038669809782036,1.0991232385803726,1.1012466726774255,1.103803231080367,1.1015451096991598,1.1023589476806435,1.1020107339529654,1.1031253155001062,1.0991757384962382
56,192.0,49.9,119.0,142.0,165.0,189.0,200.0,223.0,252.0,295.0,346.0,415.0,1.1023857333520033,1.1023857333520033,1.1048232294457503,1.1017857343135427,1.1028169826608971,1.1023257334481573,1.1012138602300097,1.1021660908468525,1.1009138607107791,1.1023836500220088,1.1018832341572924
56,192.0,52.2,119.0,142.0,165.0,190.0,194.0,226.0,248.0,279.0,329.0,419.0,1.1462719130214203,1.1462719130214203,1.141948169950512,1.1452419146720625,1.143865354378094,1.14449066587599,1.1431794179773536,1.1441231664649327,1.1444536346853347,1.1544481499184456,1.14745316112839
56,192.0,50.3,123.0,142.0,161.0,180.0,198.0,220.0,249.0,280.0,341.0,437.0,1.0958326188538143,1.0958326188538143,1.0969388670809765,1.0946982456717245,1.0960576184932371,1.093419497721005,1.0922732495579452,1.0938036042483053,1.0953615258587728,1.0956065775493942,1.0941244965911963
56,192.0,49.6,120.0,142.0,162.0,182.0,201.0,233.0,277.0,313.0,381.0,461.0,1.117807583637441,1.117807583637441,1.1119575930124481,1.1117982182678572,1.1129935288522907,1.1136094653652107,1.116710710395255,1.1144982139409307,1.1140904020944769,1.1172023762739935,1.114006964728191
56,192.0,48.9,120.0,139.0,157.0,174.0,192.0,210.0,238.0,271.0,328.0,423.0,1.047827070785965,1.047827070785965,1.0519576891663684,1.0532733120579936,1.051498314902547,1.0524583133640841,1.053182687203226,1.0508634944913182,1.0485451946351227,1.0498316509068226,1.0508476909452162
56,192.0,50.0,119.0,142.0,166.0,189.0,204.0,227.0,254.0,298.0,346.0,414.0,1.09958823783518,1.09958823783518,1.1022076086374604,1.1002794867274066,1.1016169845839754,1.100131986963785,1.1002419867875028,1.0973098486293105,1.098150583889118,1.1012607351548895,1.0996969876609008
56,192.0,51.5,119.0,142.0,165.0,188.0,194.0,236.0,256.0,283.0,336.0,422.0,1.1494106579913683,1.1494106579913683,1.1457637888357237,1.1436356672461832,1.14799503526,1.1457431638687767,1.14537941445171,1.1461508417868738,1.1461809756671535,1.1564252300833735,1.146129413249786
40,64.0,43.5,83.7,101.0,117.0,131.0,145.0,164.0,187.0,228.0,277.0,329.0,1.3966539224815337,1.3966539224815337,1.3980276256372242,1.3907308069737285,1.3940475427298629,1.3936349094625642,1.3943406226173252,1.3975010767361564,1.3975253273350483,1.399772756769104,1.3960619591444807
36,64.0,44.8,83.2,96.6,110.0,125.0,141.0,160.0,183.0,208.0,237.0,266.0,1.2029605721739947,1.2029605721739947,1.2106743098122064,1.207054315613493,1.2108918094636483,1.2023455731595725,1.2061293170958658,1.2077337788103213,1.2056418178771164,1.2062355669255933,1.2025518228290433
36,64.0,51.6,85.3,99.3,114.0,129.0,142.0,156.0,174.0,205.0,232.0,263.0,1.192344339187229,1.192344339187229,1.1996699524474361,1.196849331967672,1.2001949516060895,1.198580579193231,1.2013418247681473,1.1997891486849876,1.1994637027779653,1.203056405353749,1.1968368319877043
36,64.0,49.2,86.4,102.0,116.0,130.0,144.0,157.0,169.0,199.0,225.0,261.0,1.1865130985321881,1.1865130985321881,1.1920912145928784,1.1903093424484497,1.1898074682527369,1.1876530967052636,1.1920105897220852,1.1898570217447526,1.1903793423362699,1.1907897583452172,1.18929559407305
12,16.0,51.0,87.0,95.4,102.0,108.0,116.0,124.0,133.0,143.0,152.0,164.0,0.9120013509559046,0.9120013509559046,0.904481675506695,0.9091047930978352,0.9062397195643103,0.9061050479051307,0.9039393326258365,0.8995910137014556,0.9075117878382344,0.9048500082497503,0.9003964320535752
16,24.0,51.0,72.5,81.9,92.0,101.0,114.0,133.0,154.0,178.0,218.0,241.0,1.3127556234926965,1.3127556234926965,1.3271013959571674,1.3258058298515818,1.3274227022604341,1.3198518393932557,1.3246313999155037,1.324794954848201,1.318153569387576,1.322728183268568,1.320360611305187
16,24.0,53.9,74.7,84.8,94.5,103.0,114.0,133.0,154.0,181.0,221.0,254.0,1.2441157334927813,1.2441157334927813,1.2261580349984853,1.2268523520676131,1.2280149638408124,1.2252025365297363,1.2290342803891066,1.2346227941604067,1.230514505289673,1.2357169590736,1.2272659877683703
16,16.0,54.0,72.8,80.7,87.8,95.2,102.0,108.0,120.0,134.0,150.0,167.0,0.9695091962956774,0.9695091962956774,0.9769435593816057,0.9823921756498282,0.9858599200925321,0.9872112679269055,0.9823044257904532,0.9872639178425303,0.9822755820866773,0.9829869246967023,0.9813164273737877
16,16.0,53.0,75.1,84.5,93.9,103.0,114.0,132.0,153.0,177.0,212.0,249.0,1.2861691888265363,1.2861691888265363,1.294793050006213,1.2988376685244372,1.2967137969280855,1.2926997283609032,1.2984086692119376,1.299515524580984,1.2919704295296541,1.2888829344775745,1.2950416746077753
16,16.0,53.4,75.5,84.5,93.6,103.0,111.0,127.0,145.0,167.0,201.0,231.0,1.225631535842236,1.225631535842236,1.2281031568812955,1.2220240416234904,1.2297947791703558,1.2260995350922355,1.226288034790152,1.2214292925766161,1.2187334218969321,1.226136368366541,1.2229697901078642
12,16.0,55.1,76.6,84.2,91.9,99.5,108.0,122.0,139.0,157.0,181.0,207.0,1.2133733679867822,1.2133733679867822,1.207346658894993,1.20202682367039,1.2051468186703862,1.204764131783668,1.2070440031300194,1.208238956572168,1.2051711936313239,1.2086554588808855,1.2028872597914828
16,24.0,55.3,78.3,88.3,97.4,106.0,113.0,127.0,143.0,162.0,187.0,207.0,1.1637049532656079,1.1637049532656079,1.1658189271505484,1.1673626746765882,1.1636296124772556,1.1627742729389046,1.1616441611136217,1.158608370524137,1.16146688867044,1.1596572324796282,1.1590338243877725
16,16.0,52.4,71.3,81.9,91.3,100.0,110.0,127.0,146.0,169.0,209.0,231.0,1.3565055761076992,1.3565055761076992,1.3565445760451993,1.3524008326858292,1.364678500510033,1.3612947684326935,1.3690099310686212,1.3636509217996546,1.3637303145295654,1.3766436271684384,1.3622093169670673
16,24.0,66.8,76.1,90.2,107.0,127.0,151.0,174.0,194.0,211.0,225.0,236.0,1.2700152374416127,1.2700152374416127,1.281564537114894,1.2842472600883756,1.2784268148705797,1.2805133115268272,1.2785848827990833,1.2802869092922495,1.2761289208258382,1.2794244647869295,1.273915231191608
16,24.0,51.5,75.2,86.4,96.4,105.0,116.0,134.0,155.0,182.0,217.0,239.0,1.2776202252541036,1.2776202252541036,1.2792201090538176,1.2832958979766345,1.2850036225126171,1.2829844893847786,1.280754992957698,1.2797804165974451,1.2815024917597804,1.2794934040703891,1.281449310026826
12,32.0,56.2,78.3,87.1,95.6,102.0,109.0,123.0,139.0,159.0,181.0,205.0,0.9468112326707053,0.9468112326707053,0.936573749076968,0.9505844766238258,0.943279300830866,0.9437341376019592,0.9452089852384158,0.9431327028515134,0.9469526074441428,0.9397294940196724,0.9444702614222708
16,32.0,56.2,82.2,93.9,104.0,113.0,126.0,146.0,169.0,199.0,241.0,275.0,1.111343843996023,1.111343843996023,1.1147685260077373,1.1103444705975865,1.1124386859914643,1.1142639643163317,1.1165397731691933,1.1130988411835208,1.1147279010728415,1.1181426525449147,1.0959144937226044
12,32.0,57.0,80.1,89.5,98.0,105.0,114.0,130.0,147.0,170.0,203.0,231.0,1.01189237837375,1.01189237837375,1.0029321427331361,0.999974647472723,1.0082629466901607,1.006266637389382,1.0042158906758427,1.0070354933000953,1.0077376662819584,1.0212523633737385,1.0083531340456293
16,16.0,54.0,75.1,84.2,93.2,101.0,110.0,127.0,146.0,170.0,199.0,239.0,1.2641147241703135,1.2641147241703135,1.2681999676234335,1.263376975352606,1.2637954121820325,1.2680732178265586,1.267806718253642,1.2601882661770147,1.2630739133382836,1.2449430048942953,1.2647972230765625
16,16.0,52.2,72.5,80.2,87.3,94.2,100.0,106.0,117.0,131.0,146.0,161.0,0.9830031746706608,0.9830031746706608,0.9862011695456567,0.9883104161654458,0.9900743508386207,0.9833931740456603,0.9849889214883666,0.9876399886684227,0.9887288529948725,0.9837463401463543,0.981901426436287
16,16.0,54.8,81.8,92.1,102.0,112.0,124.0,143.0,165.0,191.0,227.0,279.0,1.340642351529594,1.340642351529594,1.3578169490061351,1.35453282926916,1.3571173876272298,1.3545419292545768,1.358193948401968,1.3612649613376042,1.356856575545199,1.3596244877760981,1.3596645710451953
16,32.0,54.7,76.3,86.2,96.2,106.0,117.0,135.0,157.0,181.0,217.0,243.0,1.0230171105456112,1.0230171105456112,1.01040713075396,1.0094998405412876,1.0158143095885888,1.0067638865925062,1.0102270268759221,1.0130338229730789,1.0122057997464708,1.0137997642059233,1.0131615013398942
16,48.0,52.3,76.8,86.4,96.1,104.0,116.0,136.0,157.0,185.0,219.0,240.0,0.8863432224319406,0.8863432224319406,0.8840728689274793,0.891468928503363,0.8814090339107414,0.8792145909989137,0.8854645631257662,0.8826700650531187,0.8835052805513638,0.8839753690837294,0.8840380475547114
16,48.0,51.6,76.2,85.6,95.2,104.0,116.0,135.0,155.0,184.0,220.0,239.0,0.8944496380122878,0.8944496380122878,0.88925428919533,0.89562660041184,0.8928826762377362,0.892962068967647,0.8942546383247882,0.8892125035480086,0.8953967793515724,0.8927426169383812,0.8934955323984497
16,32.0,59.7,87.2,97.9,109.0,120.0,133.0,150.0,171.0,196.0,231.0,257.0,1.0391614596731953,1.0391614596731953,1.0361389645169492,1.046040615315548,1.0444995761185012,1.0453916996888126,1.0419077052721502,1.0386867282911274,1.0411459877428544,1.0429052731179245,1.0404208326549647
16,32.0,57.5,78.3,86.9,95.0,103.0,110.0,118.0,131.0,147.0,162.0,178.0,0.7905287331240234,0.7905287331240234,0.7904677957216797,0.7844160345867045,0.7800292187002082,0.7813426228453889,0.7856104076726406,0.783645708440252,0.7852881165224673,0.7825328431602022,0.7793804384899226
16,32.0,55.6,79.4,90.5,102.0,112.0,128.0,148.0,172.0,200.0,238.0,282.0,1.0918845001809427,1.0918845001809427,1.0887848176483945,1.0878680482842462,1.0894795040351122,1.0903976275637568,1.0893847125203555,1.089089504660113,1.0903326276679237,1.0929281096195989,1.085888259790325
16,32.0,55.3,74.4,82.9,90.7,98.3,106.0,113.0,126.0,139.0,155.0,170.0,0.7858731155849665,0.7858731155849665,0.7844106179287184,0.7829697869044147,0.7794482821311985,0.7814969975979928,0.7818959344586695,0.7802726781314765,0.777719691151383,0.7852438804822475,0.7800588749026821
8,48.0,68.7,78.3,84.0,88.4,92.5,97.3,104.0,111.0,121.0,131.0,137.0,0.5343771436243399,0.5343771436243399,0.5405488837337072,0.5345558933378813,0.535330204596995,0.5385930368680847,0.5399703846607914,0.5370542107627294,0.5402795404153482,0.5353348087562831,0.5303201751259073
20,24.0,52.0,77.1,86.9,96.4,105.0,114.0,125.0,137.0,148.0,175.0,202.0,1.3230053797940386,1.3230053797940386,1.314500393423857,1.3176378883958082,1.3248728768012479,1.321143882777214,1.3201603843533372,1.3201157415677374,1.3168478896618347,1.3216895485694142,1.3196753851305814
32,48.0,92.3,145.0,164.0,182.0,199.0,215.0,243.0,276.0,316.0,363.0,428.0,1.054992627484492,1.054992627484492,1.0596127905349126,1.0535685388576,1.0602620508580654,1.0603373916464174,1.0604585278159246,1.0593801204532367,1.0581225940594172,1.0588729242963562,1.0614985261492567
32,48.0,92.7,147.0,166.0,184.0,201.0,217.0,245.0,279.0,320.0,368.0,430.0,1.0651946565895931,1.0651946565895931,1.065387440371553,1.069955898959379,1.0654550254905162,1.065380792654934,1.0666335179200839,1.065078163269788,1.0661552516410835,1.0659736704926857,1.0648356798921503
24,60.0,89.6,138.0,150.0,161.0,172.0,183.0,197.0,226.0,253.0,287.0,324.0,0.844408646777803,0.844408646777803,0.8451611455718725,0.8430336489813304,0.8443248969120178,0.8469066427745947,0.8447653128728879,0.8441200758116861,0.8453611452513595,0.8450430902055088,0.846743643035813
16,32.0,109.0,166.0,190.0,213.0,241.0,276.0,317.0,361.0,401.0,439.0,470.0,1.0791445205976251,1.0791445205976251,1.0759839006627332,1.0735707795299236,1.075445620275364,1.0758392758945043,1.0778716059708906,1.076998363322702,1.0776373355129916,1.0743850837805013,1.0708570338788852
16,32.0,109.0,166.0,188.0,210.0,239.0,275.0,314.0,362.0,399.0,435.0,472.0,1.0474083214570393,1.0474083214570393,1.0485986320494858,1.0415474975160743,1.049413161994146,1.0488123192070375,1.0421297882495806,1.0482614450898509,1.0473311340807374,1.0437899939223214,1.0435408276549607
64,64.0,180.0,268.0,312.0,354.0,394.0,439.0,511.0,600.0,717.0,882.0,1079.0,1.2931672401116838,1.2931672401116838,1.2844507540804446,1.287704811365597,1.2882288730257525,1.291034431029655,1.288001373390336,1.28688999124283,1.2859223923470444,1.2845143998117812,1.2892453088968447
24,32.0,108.0,199.0,222.0,243.0,268.0,294.0,320.0,346.0,375.0,404.0,463.0,1.1294138150376674,1.1294138150376674,1.1320402170786796,1.131812717443263,1.1340663857066067,1.133067621682194,1.1359848982570602,1.1313725172558569,1.1354466178696911,1.1266716319322019,1.1299439704380574
24,24.0,109.0,202.0,226.0,245.0,269.0,293.0,318.0,342.0,366.0,392.0,449.0,1.1601571407694,1.1601571407694,1.1593966419881512,1.1515186546131608,1.1608981395818991,1.1571554455798203,1.1599881410402335,1.158669571724759,1.1555437731626348,1.1384731755194268,1.1516291544360773
32,64.0,142.0,183.0,201.0,218.0,235.0,250.0,268.0,295.0,324.0,358.0,386.0,0.783614369204761,0.783614369204761,0.7844329616429111,0.7808586444543304,0.7868328796718794,0.7830098701735118,0.7859706154287165,0.7849782063048337,0.7824362460927834,0.7851761722574212,0.7826068708193457
16,16.0,98.9,158.0,186.0,208.0,228.0,248.0,268.0,288.0,306.0,323.0,339.0,1.0511555654518265,1.0511555654518265,1.0529983124986992,1.042328579597671,1.0468411973658944,1.0489442689955792,1.0485831945742257,1.0522545279763786,1.0485474446315173,1.0490549854848152,1.0423903294987125
16,24.0,116.0,187.0,222.0,255.0,288.0,322.0,356.0,387.0,420.0,437.0,475.0,1.1783831115610444,1.1783831115610444,1.1566628054602186,1.1578017809076606,1.155834056788345,1.1507410194957375,1.1527258799512274,1.1540512025026328,1.1561376358472932,1.1515420939695369,1.1511363370440324
24,24.0,92.7,162.0,182.0,199.0,216.0,234.0,255.0,276.0,298.0,318.0,341.0,0.962719957175894,0.962719957175894,0.9619984583321449,0.9632182897106156,0.9624615825899568,0.9583233642217327,0.9635118725734625,0.9606984604154798,0.9630872065873518,0.9607490158900167,0.9562719675092353
24,24.0,101.0,185.0,211.0,234.0,260.0,289.0,323.0,358.0,406.0,430.0,475.0,1.1777851125193783,1.1777851125193783,1.1800341089152089,1.1778414457624338,1.1775511128943785,1.1770753136568792,1.1769314472207681,1.1712424087187912,1.1801056088006252,1.1734286750564207,1.1700306249464711
40,48.0,95.6,145.0,166.0,187.0,206.0,225.0,247.0,270.0,304.0,344.0,389.0,1.322502880599328,1.322502880599328,1.3272747479520863,1.3257103754590995,1.3259322501035302,1.3262903745296117,1.3292478697900245,1.3251675191862065,1.3277791221437925,1.3285270376118736,1.3265341241389863
32,48.0,99.1,147.0,166.0,186.0,210.0,240.0,279.0,325.0,370.0,436.0,507.0,1.2850789633009694,1.2850789633009694,1.290122364309486,1.2874233913620459,1.284704475264748,1.2885667986205673,1.2925894058104297,1.2890998821818491,1.2884936737377548,1.2898687662310455,1.2849415771575035
32,48.0,96.5,140.0,158.0,176.0,200.0,231.0,269.0,307.0,336.0,359.0,379.0,1.0739519152827641,1.0739519152827641,1.0823501972784926,1.0799836101620182,1.0763007751549203,1.0763982749986702,1.0786880440564326,1.0788864203618977,1.0809796597021448,1.0790770585845255,1.0734466888196967
16,24.0,50.8,74.3,84.1,94.5,106.0,122.0,141.0,164.0,188.0,220.0,260.0,1.3112222168591756,1.3112222168591756,1.3093918788833254,1.3186410686063257,1.315091187931614,1.314322711890422,1.3104540362720554,1.3155261385332773,1.317931978833599,1.3162478906233739,1.3142003939046263
16,24.0,52.1,73.9,84.0,95.9,112.0,134.0,157.0,176.0,189.0,237.0,259.0,1.2885136168876128,1.2885136168876128,1.296566217619137,1.2933354273421522,1.287259414352103,1.3003766887853254,1.2960801956707473,1.3009391489229056,1.2931581548989708,1.2965214070848883,1.2942217895580603
8,16.0,130.0,143.0,155.0,166.0,177.0,190.0,202.0,215.0,228.0,241.0,252.0,0.5249554087233098,0.5249554087233098,0.5292372768613253,0.5302366502597615,0.5318860226165304,0.5288001525618466,0.5288526941443119,0.5292105804755367,0.5298750883391891,0.5326669241428605,0.5264959062545579
20,32.0,48.5,78.5,87.2,96.5,106.0,116.0,127.0,139.0,157.0,173.0,197.0,1.2392787282573978,1.2392787282573978,1.240166673262977,1.233108381002941,1.2388277914800545,1.2368161607752577,1.2400703341316528,1.2397204622433666,1.2354013683997016,1.2450575285202874,1.2426006872194473
16,24.0,57.3,85.0,94.9,104.0,116.0,130.0,148.0,169.0,191.0,220.0,256.0,1.2928036100126075,1.2928036100126075,1.297758374799533,1.285757030396139,1.2885158327931525,1.295003561032491,1.295428719442055,1.2965959740649566,1.2963601384039383,1.2899820236253001,1.2940267898705604
16,24.0,56.6,85.7,94.7,107.0,123.0,142.0,169.0,196.0,217.0,233.0,247.0,1.2564450319160614,1.2564450319160614,1.25713196263339,1.2636836566793102,1.2691820569586594,1.2664573795069582,1.2706253501002296,1.2673206963052526,1.267365014416048,1.2666903942850514,1.26406774697287
16,24.0,62.6,83.6,93.4,103.0,114.0,129.0,149.0,173.0,199.0,232.0,274.0,1.3072601777540669,1.3072601777540669,1.3025225717100386,1.3012979145817258,1.303030014078646,1.2979285563449874,1.300466211369132,1.3032310283668964,1.299839110101377,1.3029623058538196,1.2969429215608979
12,16.0,58.4,98.0,109.0,118.0,128.0,140.0,153.0,170.0,189.0,205.0,222.0,1.0958738687877085,1.0958738687877085,1.0932048105650556,1.0893616917239146,1.0906515334068558,1.0894998165025604,1.0876006007961825,1.0901300833496577,1.0935552006285318,1.0918858543454395,1.0854791666959247
16,24.0,60.6,87.3,96.6,106.0,117.0,132.0,151.0,174.0,196.0,229.0,265.0,1.30096700602112,1.30096700602112,1.2910663400694278,1.2923633834453732,1.2905588977008204,1.2892422066290892,1.2920590657512447,1.2913664369910993,1.28767378868804,1.2879827844049745,1.2875740729387504
16,16.0,56.5,80.9,88.2,95.9,106.0,120.0,138.0,156.0,170.0,181.0,190.0,1.1509369055454532,1.1509369055454532,1.1467492872563958,1.1386031753110935,1.138695800162656,1.1422535694610891,1.1414647957251525,1.143563131648141,1.1424787941001513,1.1445614990958084,1.1400559229829668
16,24.0,56.9,82.4,90.9,99.8,111.0,127.0,146.0,163.0,177.0,188.0,198.0,1.0699101035782237,1.0699101035782237,1.076158957200375,1.0781296358604104,1.0712130560356083,1.0716491462458353,1.0776495229934604,1.0724349696618245,1.0755650945157167,1.07119828333201,1.0718335095867442
16,24.0,58.1,79.7,89.6,100.0,112.0,128.0,146.0,171.0,196.0,227.0,269.0,1.3003554160921438,1.3003554160921438,1.2991588271006678,1.306323588345924,1.2968963875445627,1.2991552816518042,1.2928804280713195,1.3040160920438437,1.3037945014898666,1.3020857921069773,1.2953917876830587
12,16.0,56.1,94.2,106.0,115.0,125.0,137.0,151.0,168.0,184.0,200.0,218.0,1.0743629657603915,1.0743629657603915,1.0889879423228734,1.084917323846316,1.0822543593638974,1.0833158889127241,1.085640447687461,1.0899472711426266,1.0866921256895754,1.0858855514613321,1.0834816386470991
20,64.0,52.7,80.5,90.3,100.0,110.0,120.0,131.0,143.0,161.0,178.0,203.0,0.9494805617262578,0.9494805617262578,0.9549784695821538,0.949193478852994,0.9521089950140148,0.950566059986673,0.950641532087946,0.9493699071416843,0.9540359710925714,0.9558595792812267,0.9516093083147967
16,24.0,57.2,84.0,93.2,103.0,114.0,129.0,148.0,171.0,193.0,226.0,262.0,1.2927149737910166,1.2927149737910166,1.2931670185211297,1.2854497581612907,1.2874566299451424,1.288839798183067,1.287739527219053,1.290859944296295,1.2824885697249782,1.2881699053172218,1.2854911217313665
16,24.0,56.1,81.7,89.5,98.3,110.0,125.0,144.0,162.0,176.0,186.0,196.0,1.0776569093452597,1.0776569093452597,1.0779494088765091,1.074628505107574,1.070670159178365,1.0673130622856133,1.0733610071388255,1.0727426639739184,1.0750831350608168,1.0683126818957762,1.0675701073282267
16,24.0,56.1,81.7,89.5,98.3,110.0,125.0,144.0,162.0,176.0,186.0,196.0,1.0776569093452597,1.0776569093452597,1.0779494088765091,1.074628505107574,1.070670159178365,1.0673130622856133,1.0733610071388255,1.0727426639739184,1.0750831350608168,1.0683126818957762,1.0675701073282267
64,64.0,122.0,200.0,244.0,294.0,345.0,393.0,446.0,475.0,514.0,550.0,580.0,0.5491142450071341,0.5491142450071341,0.546475655485653,0.54805555920375,0.5470442014495196,0.5478467470383858,0.5458081878053154,0.5476670687549039,0.547748028446589,0.548515162633871,0.5467035613704184
56,192.0,48.2,108.0,122.0,141.0,155.0,184.0,218.0,247.0,282.0,335.0,414.0,1.0959151187216027,1.0959151187216027,1.0926076240220877,1.0922169996480895,1.0933576228201636,1.0961119934060977,1.0944513710673578,1.0944411032266699,1.0932193417917682,1.0934940809348137,1.0901663779343502
56,192.0,51.3,119.0,141.0,169.0,193.0,216.0,249.0,283.0,342.0,406.0,458.0,1.098001990377249,1.098001990377249,1.0915388757348292,1.0888607550266995,1.0926029365295995,1.091379500990238,1.089151379560954,1.0898312891856383,1.091379500990238,1.0906753354520444,1.0879970064109152
80,256.0,129.0,188.0,213.0,238.0,264.0,293.0,329.0,371.0,419.0,561.0,625.0,1.0969585545494263,1.0969585545494263,1.0980242820081922,1.0966024092868398,1.098312041963704,1.0971711583753807,1.0964985900087727,1.09665851038741,1.0974149079847555,1.097463056055743,1.0942610588723463
64,512.0,156.0,209.0,234.0,258.0,284.0,314.0,351.0,410.0,514.0,615.0,680.0,0.6760436040942168,0.6760436040942168,0.677405555036598,0.675768708701422,0.6771364148429134,0.6760334478604928,0.677395398802874,0.6764370856064932,0.6780809445792404,0.6773101992866343,0.6755946985636184
48,256.0,176.0,193.0,209.0,225.0,245.0,270.0,329.0,396.0,487.0,583.0,650.0,0.9394858604815404,0.9394858604815404,0.9429975959251744,0.9416801873221254,0.9429148951648507,0.9420748295468272,0.9426493821974962,0.9441193415764803,0.94119558988444,0.9442898557590019,0.9427085785312015
24,384.0,112.0,138.0,150.0,161.0,175.0,184.0,198.0,212.0,242.0,261.0,289.0,0.3212798601272072,0.3212798601272072,0.3213521725113217,0.3211466103407491,0.3214431723654883,0.3209298356881452,0.3214705264883181,0.32125269945644835,0.3219383903218679,0.3210687910210154,0.31993598728085476
28,384.0,92.5,123.0,135.0,147.0,160.0,172.0,182.0,197.0,226.0,252.0,277.0,0.35444338359331207,0.35444338359331207,0.3548325966792491,0.35367229611935475,0.35419766826128113,0.355346043437061,0.3541183841141458,0.35478261116027593,0.3546202986323744,0.35571192994747725,0.35370269929643805
24,384.0,93.6,118.0,128.0,138.0,148.0,159.0,170.0,188.0,214.0,233.0,262.0,0.3116306255907608,0.3116306255907608,0.3116509380582087,0.3123602494214891,0.3108087831578191,0.31127280116419875,0.3112817928164557,0.3125380705650901,0.31096559540651686,0.31141450093711526,0.3101795029162835
32,384.0,114.0,151.0,166.0,182.0,198.0,215.0,232.0,254.0,289.0,332.0,367.0,0.39438991483838,0.39438991483838,0.39507241374462915,0.39540147571728496,0.3944668483088389,0.3944478053706065,0.3941278840083022,0.3947677267329108,0.39436020785473747,0.3951130386795249,0.3933265571674829
56,192.0,48.6,108.0,123.0,142.0,156.0,184.0,217.0,247.0,278.0,332.0,410.0,1.101088235431332,1.101088235431332,1.100398236537102,1.100191986867631,1.1003747990746622,1.0992507383760457,1.0997294876088175,1.0992250241315402,1.09892167640339,1.1005149030168027,1.0975913660353027
56,192.0,48.3,115.0,128.0,141.0,160.0,183.0,212.0,241.0,278.0,312.0,347.0,0.9111979147434656,0.9111979147434656,0.9131657240899174,0.9133797862468683,0.9147125966109492,0.9146310342416585,0.9143141597494714,0.9157324610479758,0.9154016580066815,0.9144152012542122,0.9120247884183443
56,192.0,49.5,120.0,141.0,166.0,179.0,193.0,212.0,236.0,273.0,345.0,432.0,1.0787120212907346,1.0787120212907346,1.0799420193195792,1.0776795229453833,1.0779170225647738,1.0787195212787155,1.0787982711525133,1.0772741664521372,1.0812404547387482,1.078498271633283,1.0739101539860532
56,192.0,49.4,113.0,133.0,160.0,176.0,198.0,228.0,265.0,305.0,374.0,454.0,1.0942332464169173,1.0942332464169173,1.0900388781386774,1.0942482463928787,1.0926544989469673,1.09179200032918,1.0946419957618687,1.0946741385675005,1.0933693415513837,1.0939732468335843,1.0915201257648774
76,512.0,348.0,437.0,474.0,513.0,551.0,589.0,630.0,670.0,710.0,743.0,769.0,0.8140443572033448,0.8140443572033448,0.8142718568387612,0.8135947745904982,0.814250349520287,0.8135176668709313,0.8143212440145168,0.8140977499749221,0.8143781985801061,0.8136553137091664,0.8108947298978952
72,256.0,221.0,283.0,321.0,359.0,397.0,436.0,471.0,503.0,546.0,598.0,689.0,1.1151888745988061,1.1151888745988061,1.1083007974021235,1.11135005722136,1.1130897603157206,1.1108616021217894,1.112332224765017,1.1116887121408272,1.1116684850198812,1.1119411101957262,1.1083538487876932
44,128.0,45.7,82.1,97.5,113.0,130.0,144.0,156.0,171.0,191.0,221.0,245.0,0.9162701763516642,0.9162701763516642,0.9157878087036385,0.914257745366195,0.9157223811769115,0.9150719545876854,0.9145057712845062,0.91805632950427,0.9170758329552815,0.9154009452885254,0.9138301144725554
